Customer_id,First_name,Last_name,Country,Gender,Age,Winning_percentage,Days_Since_Last_Bet,Income_Level_(k),Total_Amount_wagered,Average_Bet_Amount,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_bets_after_bonus,Increase_in_wagering_after_bonus,Should_Receive_Bonus,withdraw_frequency
859586,Hayley,Valdez,Argentina,Female,45,53,12,44964,14865,482.0,349,19.0,56540.0,56.0,496.0,3759.0,150.0,37989.0,1,Daily
683704,Jerry,Fletcher,India,Female,19,78,21,23974,2417,453.0,8,25.0,70355.0,57.0,593.0,3111.0,352.0,19742.0,0,Monthly
328570,Patrick,Sanchez,India,Female,43,15,11,28003,912,534.0,300,26.0,55001.0,28.0,402.0,2969.0,304.0,9461.0,0,Daily
293725,Teresa,Hoffman,India,Male,18,15,25,25333,6706,378.0,45,24.0,29020.0,32.0,581.0,3276.0,341.0,17554.0,1,Weekly
130806,Luis,Jones,Brazil,Female,26,28,16,47723,849,533.0,7,24.0,42317.0,62.0,740.0,1902.0,313.0,28173.0,1,Occasionally
506102,William,Huff,Argentina,Male,40,22,3,52760,11513,562.0,9,36.0,53412.0,61.0,817.0,2619.0,317.0,23934.0,0,Monthly
603068,Margaret,Howell,India,Male,49,26,10,21588,565,383.0,51,13.0,33104.0,35.0,350.0,2446.0,222.0,32732.0,1,Weekly
271522,Susan,Reed,Argentina,Male,42,68,35,33094,13484,584.0,12,37.0,40818.0,43.0,586.0,2902.0,294.0,21673.0,1,Monthly
195747,Miguel,Price,Brazil,Female,38,57,8,28056,11700,303.0,7,22.0,49153.0,51.0,317.0,1636.0,213.0,27644.0,0,No
578581,Brian,Morrison,Brazil,Female,55,24,39,25364,3795,350.0,49,23.0,50146.0,43.0,398.0,2522.0,256.0,16992.0,0,Weekly
346266,Renee,Graves,Mexico,Female,69,49,36,22355,2876,678.0,48,31.0,70729.0,45.0,337.0,2431.0,219.0,22417.0,0,Weekly
368856,David,Stewart,Mexico,Female,56,55,32,28129,16727,307.0,47,19.0,43826.0,49.0,571.0,1854.0,179.0,21765.0,0,Weekly
179547,Heather,Smith,Brazil,Male,65,29,17,23319,6830,260.0,9,16.0,47784.0,27.0,310.0,1983.0,242.0,10013.0,0,Occasionally
940860,Emily,Harris,Mexico,Male,45,33,15,29615,25123,576.0,54,22.0,66141.0,44.0,766.0,2832.0,286.0,24972.0,0,Weekly
849413,Jacob,Thompson,Argentina,Male,66,8,21,25382,14683,397.0,52,28.0,48015.0,60.0,616.0,2700.0,319.0,33308.0,1,Weekly
106458,Allen,Sullivan,Brazil,Female,25,46,13,40219,3340,566.0,52,29.0,56399.0,52.0,447.0,3562.0,292.0,15635.0,1,Weekly
971460,Gary,Baker,Mexico,Female,61,23,2,66286,333,645.0,310,30.0,52110.0,52.0,494.0,2149.0,111.0,27423.0,0,Daily
491231,Kevin,Scott,Brazil,Male,63,57,17,21801,29370,654.0,6,29.0,51032.0,55.0,737.0,3547.0,451.0,27415.0,1,Occasionally
329668,Gloria,Burns,Argentina,Male,53,44,11,23183,13694,496.0,346,32.0,37485.0,45.0,580.0,2176.0,210.0,10432.0,1,Daily
585337,Miranda,Velasquez,Argentina,Female,33,28,24,20002,35688,501.0,10,17.0,55382.0,52.0,604.0,3244.0,205.0,17006.0,1,Monthly
137903,Elizabeth,May,Mexico,Female,27,42,30,20663,25644,559.0,329,23.0,51052.0,50.0,680.0,4088.0,352.0,25651.0,1,Daily
692659,Natalie,Phelps,Mexico,Male,39,5,18,26343,16959,304.0,10,15.0,59860.0,58.0,491.0,982.0,310.0,19571.0,0,Monthly
690833,Christopher,Robles,Mexico,Male,36,32,33,28043,576,225.0,8,23.0,40910.0,26.0,603.0,2141.0,283.0,11014.0,0,Occasionally
576270,Terri,Gilbert,Argentina,Male,49,45,14,27178,13526,471.0,10,33.0,56540.0,56.0,751.0,3030.0,274.0,14914.0,1,Monthly
608435,Julie,Smith,India,Female,54,54,26,24978,43016,435.0,6,34.0,57352.0,52.0,692.0,2929.0,248.0,29546.0,1,No
969856,Dustin,Peters,India,Female,18,71,25,33000,9686,477.0,5,26.0,55470.0,59.0,498.0,2793.0,308.0,26158.0,0,Occasionally
805490,Kiara,Reese,India,Male,50,24,36,30232,6182,552.0,11,26.0,42490.0,47.0,676.0,3670.0,304.0,18364.0,1,Monthly
130664,Anthony,Richardson,Brazil,Female,34,9,30,40758,680,287.0,10,18.0,59117.0,49.0,462.0,2810.0,296.0,25979.0,0,Monthly
648444,Karla,Beard,Mexico,Female,59,24,15,22595,7973,558.0,48,14.0,30532.0,54.0,672.0,2420.0,266.0,27021.0,0,Weekly
456674,Katie,Stanley,India,Female,40,43,16,22041,4878,740.0,325,35.0,53520.0,78.0,814.0,2715.0,268.0,30881.0,0,Daily
881548,Tara,Sanchez,Mexico,Female,55,8,3,33648,9457,492.0,13,25.0,70198.0,60.0,730.0,2868.0,308.0,22855.0,1,Monthly
715121,John,Potter,India,Male,60,16,1,21883,11695,539.0,7,29.0,28287.0,48.0,805.0,3768.0,324.0,21391.0,1,Occasionally
745936,Scott,Stewart,India,Male,65,26,30,50658,2766,316.0,11,21.0,27403.0,10.0,456.0,2862.0,297.0,25399.0,0,Monthly
606975,Kyle,Evans,India,Female,21,35,27,27059,9791,222.0,9,25.0,43491.0,44.0,466.0,2507.0,299.0,22960.0,0,Monthly
392836,Patty,Wright,Argentina,Female,21,31,30,29218,7275,481.0,13,28.0,64476.0,62.0,753.0,2325.0,223.0,26490.0,1,Monthly
957118,Stephanie,Mckinney,Mexico,Female,48,48,21,31148,9254,437.0,8,23.0,54733.0,60.0,747.0,4426.0,368.0,27314.0,1,Occasionally
610466,Denise,Weeks,Brazil,Female,31,13,7,28999,15175,504.0,49,24.0,41039.0,25.0,381.0,2585.0,241.0,4910.0,0,Weekly
489545,Andrew,Wall,Argentina,Male,38,72,9,53633,5668,173.0,53,23.0,65996.0,64.0,774.0,2678.0,233.0,23614.0,1,Weekly
496684,Ashley,Becker,Mexico,Female,25,42,26,66898,7097,377.0,7,21.0,46870.0,45.0,497.0,2414.0,310.0,15687.0,1,Occasionally
174130,Julia,Washington,Mexico,Male,32,68,20,49161,50861,438.0,5,36.0,59742.0,45.0,701.0,2583.0,298.0,22142.0,0,Occasionally
419834,Nicole,Mcpherson,Mexico,Male,29,30,13,26963,9829,268.0,5,17.0,41235.0,34.0,606.0,2238.0,344.0,28918.0,0,Occasionally
643534,Michael,Murphy,Mexico,Male,22,50,26,23131,27297,417.0,45,22.0,52897.0,57.0,615.0,2049.0,342.0,30176.0,0,Weekly
166170,Sean,Ford,Argentina,Female,34,27,22,20297,42083,526.0,51,22.0,31804.0,61.0,434.0,2156.0,249.0,26605.0,1,Weekly
640979,Tara,Smith,Brazil,Female,70,53,36,25232,34040,432.0,5,28.0,34876.0,29.0,388.0,1228.0,246.0,5091.0,0,Occasionally
915418,Tammy,Reed,Brazil,Female,28,74,32,55632,43171,693.0,7,14.0,55941.0,54.0,467.0,815.0,163.0,12789.0,0,Occasionally
138716,Kimberly,Watts,India,Female,57,25,9,21943,11623,428.0,314,23.0,56661.0,32.0,436.0,2874.0,222.0,16622.0,1,Daily
222463,Carolyn,Goodwin,India,Female,61,62,20,24011,7395,393.0,12,33.0,44174.0,37.0,521.0,1870.0,376.0,22562.0,0,Monthly
586848,Lindsey,Smith,Brazil,Male,39,39,39,21933,12368,437.0,9,27.0,40389.0,38.0,548.0,3439.0,336.0,10675.0,0,Monthly
610020,Brenda,Francis,Mexico,Male,43,72,28,23376,5881,642.0,301,30.0,19017.0,34.0,538.0,2662.0,300.0,28666.0,0,Daily
644381,Andrew,Brady,Brazil,Male,30,16,29,29647,20767,495.0,326,23.0,37360.0,36.0,468.0,1771.0,387.0,14958.0,0,Daily
840805,Scott,Cole,India,Female,68,20,28,45066,2424,293.0,9,18.0,37549.0,42.0,570.0,2364.0,314.0,19647.0,1,Monthly
827276,Chad,Quinn,India,Female,67,42,22,30013,5255,327.0,51,32.0,46323.0,40.0,520.0,3299.0,228.0,26684.0,0,Weekly
148346,Johnny,Mays,India,Female,56,27,18,23266,15055,378.0,351,20.0,46696.0,71.0,751.0,2322.0,274.0,25061.0,1,Daily
374440,Anthony,Rodriguez,India,Female,48,74,9,34886,18990,504.0,51,26.0,57738.0,73.0,731.0,2589.0,351.0,30499.0,0,Weekly
729338,Mary,Alexander,Mexico,Female,23,19,25,32098,9466,488.0,47,27.0,59672.0,43.0,513.0,774.0,202.0,18676.0,0,Weekly
974856,Mark,Thompson,Argentina,Male,55,27,2,24097,13703,596.0,7,34.0,33896.0,54.0,645.0,4279.0,292.0,25149.0,0,Occasionally
953420,Stephen,Williams,Mexico,Female,30,12,31,22985,19225,397.0,53,31.0,44171.0,28.0,453.0,2015.0,278.0,22470.0,0,Weekly
147937,Laura,Evans,Mexico,Male,32,74,31,22217,5600,331.0,14,23.0,12622.0,41.0,770.0,1747.0,364.0,22086.0,1,Monthly
794733,Rebecca,Keller,Brazil,Female,27,27,28,39441,17248,702.0,45,36.0,62534.0,42.0,641.0,2957.0,308.0,19383.0,0,Weekly
450358,Corey,Webster,Argentina,Male,38,53,26,40860,3071,490.0,310,15.0,42587.0,60.0,562.0,3789.0,264.0,29536.0,0,Daily
506835,Corey,Phillips,Brazil,Female,26,61,5,28780,7805,533.0,7,38.0,29264.0,34.0,546.0,2210.0,270.0,19664.0,0,Monthly
979436,Maria,Archer,India,Male,32,13,36,27348,15788,527.0,14,29.0,25082.0,57.0,625.0,1426.0,303.0,24685.0,1,Monthly
114851,Clinton,Riley,Argentina,Female,59,15,9,37606,52708,488.0,353,31.0,51637.0,52.0,464.0,1823.0,300.0,23533.0,1,Daily
870649,Anthony,Scott,Brazil,Male,33,76,36,20595,68333,505.0,5,20.0,72408.0,54.0,592.0,2343.0,346.0,26415.0,1,Occasionally
203952,Mary,Taylor,Argentina,Male,58,32,12,23485,15240,396.0,7,32.0,50074.0,55.0,433.0,1990.0,112.0,31512.0,0,Occasionally
252518,Frank,Williams,Brazil,Female,22,11,9,33150,3940,569.0,10,34.0,53097.0,27.0,369.0,3212.0,303.0,25384.0,0,Monthly
939832,Chelsea,Murray,Brazil,Male,51,72,2,26129,13382,631.0,7,40.0,58823.0,60.0,483.0,3050.0,249.0,23477.0,0,Occasionally
718361,Mark,Wilson,India,Female,24,69,20,29596,660,186.0,7,12.0,36454.0,62.0,467.0,2423.0,296.0,24599.0,1,Monthly
993807,Allen,Smith,Brazil,Female,33,77,22,38974,6679,717.0,51,28.0,63343.0,52.0,760.0,2885.0,221.0,28121.0,1,Weekly
780076,Tyler,Barrera,Brazil,Male,35,24,23,24690,9877,691.0,353,33.0,45166.0,54.0,553.0,2082.0,332.0,25898.0,0,Daily
445894,Sarah,Koch,Argentina,Male,42,75,8,77316,2967,303.0,5,25.0,70764.0,47.0,409.0,2254.0,252.0,32675.0,0,Occasionally
539486,Robin,Potts,Mexico,Female,40,19,17,25798,8085,558.0,53,37.0,57334.0,87.0,498.0,2425.0,300.0,20346.0,1,Weekly
362288,Tyler,Kennedy,Mexico,Female,49,63,18,27456,17245,550.0,304,43.0,54735.0,61.0,329.0,2880.0,349.0,25155.0,0,Daily
168772,Teresa,Evans,India,Female,41,30,16,23390,1139,596.0,309,37.0,58069.0,45.0,498.0,1465.0,213.0,19778.0,1,Daily
448388,Shannon,Wallace,Argentina,Male,67,74,38,21224,9678,510.0,8,29.0,35684.0,66.0,606.0,1980.0,181.0,32614.0,1,Occasionally
121981,Christopher,Brown,Brazil,Male,68,6,7,20469,32842,271.0,7,25.0,61413.0,27.0,375.0,1895.0,261.0,23968.0,0,Occasionally
909940,Jennifer,Clark,Mexico,Female,29,46,35,74739,48375,467.0,344,30.0,75407.0,53.0,560.0,1713.0,227.0,19956.0,1,Daily
101440,Donna,Clayton,Mexico,Female,33,48,30,20208,55627,473.0,5,31.0,55444.0,65.0,536.0,2543.0,229.0,20687.0,1,No
531520,Michael,Kelly,Argentina,Male,23,39,7,37759,5789,749.0,47,35.0,43346.0,55.0,429.0,2458.0,322.0,23786.0,0,Weekly
119958,Ashley,Oneal,India,Female,62,52,5,26213,11671,332.0,54,36.0,76071.0,50.0,492.0,1941.0,210.0,16786.0,1,Weekly
176407,Cheryl,Patterson,Argentina,Male,60,25,19,37884,33306,594.0,52,38.0,56073.0,37.0,313.0,2715.0,257.0,12216.0,0,Weekly
145944,Kelsey,Thompson,Argentina,Male,48,67,33,25569,1565,401.0,7,31.0,51657.0,51.0,533.0,2525.0,328.0,14808.0,1,Occasionally
291976,Jacob,Byrd,Argentina,Male,61,40,37,29912,27825,537.0,7,33.0,50674.0,43.0,465.0,3488.0,282.0,29754.0,0,Occasionally
706266,Robert,Wright,Argentina,Female,30,29,10,20870,5837,753.0,52,40.0,47363.0,71.0,734.0,3703.0,350.0,29822.0,0,Weekly
644021,Joshua,Taylor,India,Male,42,62,6,23857,25615,571.0,12,23.0,53042.0,30.0,548.0,2307.0,312.0,26883.0,0,Monthly
165596,Kathleen,Wilson,Argentina,Male,61,62,17,32439,1347,570.0,342,19.0,38982.0,43.0,287.0,1395.0,198.0,16818.0,1,Daily
380114,Nicole,Robertson,India,Male,29,47,10,20512,6782,221.0,14,29.0,41707.0,31.0,468.0,3025.0,245.0,19924.0,0,Monthly
399511,Hunter,Sexton,Mexico,Male,51,19,25,49761,7184,530.0,5,31.0,58558.0,57.0,458.0,2255.0,210.0,29160.0,1,Occasionally
450240,Lisa,Meza,Argentina,Male,62,62,12,26973,710,665.0,7,20.0,50161.0,52.0,554.0,2870.0,360.0,28105.0,0,Occasionally
589533,Brandon,Thomas,Mexico,Male,56,57,12,23060,21194,657.0,48,38.0,56441.0,30.0,549.0,3306.0,313.0,16805.0,1,Weekly
571636,Holly,Perez,Argentina,Female,66,66,2,25778,1696,326.0,53,26.0,64438.0,56.0,444.0,1085.0,352.0,26364.0,1,Weekly
910666,Victoria,Berger,India,Male,28,49,3,31654,3135,769.0,50,30.0,47398.0,48.0,663.0,2516.0,377.0,38714.0,0,Weekly
195985,Cheryl,Francis,India,Male,33,52,6,20821,4178,479.0,9,31.0,44859.0,50.0,502.0,3082.0,253.0,31904.0,0,Monthly
996804,Derek,Morris,India,Female,37,35,26,23563,7189,515.0,45,20.0,56255.0,43.0,656.0,3145.0,332.0,18797.0,0,Weekly
205369,Michael,Gross,Brazil,Female,53,15,25,39055,435,366.0,48,20.0,48613.0,59.0,630.0,2628.0,371.0,26427.0,0,Weekly
985650,Jason,Mason,Mexico,Female,53,20,1,49402,16513,535.0,317,30.0,59315.0,51.0,678.0,2626.0,335.0,31024.0,1,Daily
772764,Bailey,Larson,Mexico,Female,50,52,21,22586,10067,372.0,9,24.0,12986.0,26.0,477.0,2477.0,268.0,17151.0,0,Monthly
568817,Patricia,Smith,Argentina,Male,21,24,27,20547,20288,363.0,323,31.0,48915.0,52.0,738.0,2959.0,143.0,25137.0,1,Daily
578810,Justin,Coleman,Argentina,Female,18,71,35,30675,892,353.0,54,18.0,60253.0,41.0,358.0,1877.0,271.0,30138.0,1,Weekly
841396,Tracy,Tran,Brazil,Male,53,66,4,22024,19319,326.0,5,27.0,62277.0,43.0,450.0,2072.0,207.0,22187.0,0,Occasionally
766608,Wendy,Ferrell,Brazil,Male,23,60,24,23648,25683,253.0,52,34.0,64748.0,42.0,474.0,2610.0,316.0,38543.0,1,Weekly
460258,Donna,Ortiz,Brazil,Female,64,71,8,33111,20042,599.0,300,22.0,40102.0,60.0,630.0,3522.0,283.0,21785.0,1,Daily
863020,Shawn,Williams,India,Female,28,9,32,25024,17453,455.0,351,24.0,54495.0,61.0,489.0,2513.0,309.0,34791.0,0,Daily
870897,Stephanie,Pratt,Mexico,Male,60,44,32,22697,5019,649.0,47,25.0,60662.0,51.0,545.0,2382.0,305.0,29959.0,1,Weekly
607460,Suzanne,Park,Argentina,Female,65,31,23,26441,10401,457.0,46,25.0,55144.0,37.0,380.0,2225.0,224.0,26311.0,1,Weekly
835845,Colleen,Cortez,Mexico,Male,30,73,38,36441,17884,322.0,332,23.0,56348.0,30.0,262.0,898.0,179.0,21440.0,0,Daily
545802,Joshua,Ortega,Argentina,Male,66,49,14,27775,3041,523.0,9,23.0,45141.0,61.0,674.0,2504.0,262.0,26241.0,1,Occasionally
552202,Jenna,Williams,India,Female,45,43,16,34188,11371,392.0,51,22.0,52525.0,30.0,369.0,1682.0,196.0,21695.0,0,Weekly
686267,Kristen,Harris,Argentina,Male,64,7,37,21799,5805,431.0,304,26.0,40550.0,41.0,362.0,1407.0,325.0,19453.0,0,Daily
321033,Craig,Ingram,Mexico,Male,35,10,9,25935,6815,369.0,348,23.0,31040.0,44.0,598.0,2042.0,265.0,16629.0,0,Daily
845895,Rachel,Salazar,Argentina,Female,18,71,6,20812,40499,679.0,51,35.0,57447.0,56.0,459.0,2928.0,300.0,35150.0,0,Weekly
686317,Crystal,Manning,Argentina,Female,66,28,5,21342,3444,476.0,12,15.0,32322.0,56.0,760.0,2175.0,252.0,19846.0,0,Monthly
893002,Joan,Waller,India,Female,26,15,8,21760,43375,411.0,12,35.0,47996.0,57.0,488.0,1810.0,310.0,26359.0,0,Monthly
821625,Chad,Marsh,Brazil,Male,55,39,9,23516,18588,613.0,7,28.0,42955.0,79.0,600.0,3197.0,263.0,27539.0,0,No
997690,Raven,Hopkins,Mexico,Male,66,49,36,25821,7605,351.0,51,25.0,33407.0,65.0,587.0,2424.0,179.0,20543.0,1,Weekly
235596,Carolyn,Williams,India,Male,58,18,30,20577,6682,459.0,10,23.0,57225.0,35.0,359.0,3388.0,228.0,32340.0,0,Monthly
820359,Elizabeth,Richards,Mexico,Male,41,70,35,31140,2675,453.0,12,27.0,52577.0,59.0,630.0,1892.0,259.0,24691.0,0,Monthly
423443,James,Dixon,India,Male,58,27,39,26789,6647,596.0,49,33.0,50291.0,52.0,454.0,2077.0,306.0,24799.0,1,Weekly
372500,Eileen,Molina,Mexico,Male,29,8,28,22337,5643,777.0,7,32.0,58061.0,50.0,774.0,2676.0,319.0,24201.0,0,Occasionally
145370,William,Jones,Mexico,Male,53,15,21,21024,390,624.0,9,23.0,47368.0,49.0,532.0,2350.0,302.0,28728.0,1,Occasionally
689058,Megan,Thomas,Brazil,Female,44,50,35,46699,2897,602.0,53,28.0,61950.0,70.0,506.0,1310.0,228.0,24791.0,0,Weekly
924476,Christopher,Mccarthy,Brazil,Female,66,43,10,20363,6385,369.0,14,24.0,46750.0,59.0,393.0,2061.0,175.0,17283.0,0,Monthly
782924,David,Jones,Brazil,Female,32,58,28,27310,29446,559.0,47,24.0,45766.0,45.0,288.0,2275.0,235.0,26766.0,1,Weekly
536106,David,Watson,India,Female,61,65,5,20812,16556,562.0,9,21.0,32241.0,63.0,570.0,3464.0,366.0,29182.0,0,Occasionally
783380,Zachary,Gomez,Argentina,Male,54,61,34,21302,4097,805.0,9,41.0,55100.0,55.0,1000.0,2272.0,375.0,32348.0,0,Occasionally
420700,Laura,Cooper,Brazil,Female,70,5,36,24215,18284,417.0,10,20.0,61386.0,41.0,418.0,1937.0,187.0,19794.0,0,Monthly
262981,John,Hall,Mexico,Female,32,64,2,24251,3690,449.0,8,32.0,52391.0,46.0,590.0,1912.0,179.0,9501.0,0,Occasionally
715784,Bryan,Garcia,Argentina,Male,51,5,9,30622,7509,296.0,13,23.0,62010.0,27.0,372.0,1531.0,214.0,5759.0,1,Monthly
109996,Vincent,Francis,Argentina,Male,55,37,9,20515,2598,602.0,48,36.0,45898.0,36.0,530.0,3042.0,222.0,24072.0,0,Weekly
582264,Pamela,Eaton,Mexico,Female,61,40,21,46201,9722,559.0,54,21.0,52221.0,28.0,328.0,1875.0,205.0,26897.0,0,Weekly
868968,Eric,Atkinson,Mexico,Male,24,45,8,22686,1568,476.0,49,24.0,38877.0,51.0,454.0,2204.0,220.0,17368.0,1,Weekly
810011,Charles,Morris,Argentina,Male,50,60,37,20252,10678,664.0,12,32.0,54078.0,45.0,573.0,2403.0,248.0,26006.0,1,Monthly
380105,Mitchell,Marquez,India,Male,55,28,6,20101,21360,625.0,8,31.0,57247.0,66.0,399.0,2025.0,301.0,19520.0,1,Monthly
427690,Jamie,Herrera,Argentina,Male,68,25,36,21853,4073,460.0,6,22.0,46712.0,42.0,489.0,2154.0,255.0,31512.0,0,Occasionally
795502,Kevin,Abbott,Mexico,Male,41,70,6,25747,16649,442.0,7,18.0,22450.0,53.0,604.0,2116.0,282.0,20390.0,0,Occasionally
762413,Daniel,Salazar,Mexico,Male,26,50,36,51322,24072,244.0,46,30.0,55197.0,52.0,518.0,1653.0,262.0,24490.0,0,Weekly
670058,Carlos,Bell,India,Female,27,9,17,29892,32588,292.0,317,25.0,51017.0,49.0,848.0,2824.0,365.0,31150.0,1,Daily
532226,Theresa,Cantrell,Brazil,Female,65,42,14,22040,1056,588.0,53,34.0,68017.0,69.0,643.0,3299.0,288.0,20606.0,1,Weekly
117122,Beth,Hunter,Argentina,Male,26,22,39,38441,6241,440.0,49,19.0,58451.0,45.0,679.0,3083.0,297.0,24366.0,0,Weekly
878660,Susan,Mitchell,Mexico,Male,28,30,7,30159,7990,559.0,47,20.0,44763.0,51.0,438.0,3549.0,331.0,26760.0,1,Weekly
849218,Jennifer,Carney,Mexico,Female,23,41,11,27619,16414,665.0,14,33.0,48375.0,43.0,681.0,2058.0,170.0,19248.0,0,Monthly
257047,David,Rose,Mexico,Female,39,16,6,29345,36068,431.0,12,28.0,49643.0,46.0,556.0,2322.0,295.0,14470.0,0,Monthly
719030,Stephen,Dennis,India,Female,41,10,27,25310,8796,548.0,46,33.0,32951.0,48.0,599.0,2230.0,286.0,17886.0,0,Weekly
701451,Teresa,Turner,Brazil,Male,33,29,19,25739,4087,432.0,340,26.0,67918.0,37.0,455.0,3366.0,304.0,19783.0,1,Daily
584192,Katherine,Banks,Argentina,Female,53,32,2,27540,319,595.0,12,26.0,62443.0,48.0,616.0,3594.0,256.0,20184.0,0,Monthly
463625,Jeffrey,Garcia,Mexico,Female,28,76,4,27870,8296,437.0,49,30.0,34985.0,41.0,726.0,3267.0,366.0,33244.0,1,Weekly
511225,Aaron,Shepherd,Mexico,Male,29,29,2,32277,13035,421.0,50,19.0,47924.0,60.0,576.0,3102.0,236.0,28510.0,0,Weekly
815545,Betty,Murray,India,Female,26,27,10,26704,7679,476.0,344,38.0,64401.0,55.0,582.0,3589.0,281.0,21234.0,0,Daily
780076,Ashley,Middleton,Mexico,Female,36,74,30,29209,11895,259.0,6,25.0,50109.0,46.0,265.0,803.0,243.0,25950.0,0,Occasionally
278565,Brian,Hardy,Mexico,Female,39,65,9,29819,9486,458.0,8,25.0,44703.0,58.0,427.0,2326.0,230.0,16020.0,1,Occasionally
317207,Tammy,Morris,Brazil,Male,26,12,30,33736,271,376.0,14,29.0,28061.0,49.0,335.0,3120.0,232.0,16895.0,0,Monthly
122835,Jorge,Green,Brazil,Female,39,27,5,27566,19355,639.0,7,29.0,55541.0,62.0,434.0,2484.0,267.0,35104.0,1,Monthly
594264,Brooke,Melton,Mexico,Male,47,6,10,23738,14119,520.0,45,30.0,67657.0,42.0,479.0,2592.0,253.0,24399.0,0,Weekly
330256,Heidi,Clark,Mexico,Male,27,51,13,30065,2155,475.0,9,26.0,16456.0,42.0,426.0,2288.0,288.0,13014.0,0,Occasionally
888120,Patricia,Mills,India,Male,45,53,17,21091,8259,543.0,7,29.0,40051.0,55.0,412.0,3209.0,318.0,28150.0,1,Monthly
408818,Robert,Allen,Argentina,Male,23,71,23,33018,10809,595.0,9,27.0,49827.0,56.0,453.0,2925.0,295.0,20167.0,1,Occasionally
560561,Amy,Johnson,Argentina,Male,51,12,30,20469,52898,446.0,12,25.0,53664.0,51.0,446.0,1623.0,327.0,25469.0,1,Monthly
954601,Samantha,Myers,India,Male,19,59,12,33706,10987,626.0,7,22.0,67809.0,40.0,530.0,2806.0,269.0,11412.0,0,Occasionally
172341,Christine,Jackson,Argentina,Male,65,23,1,22179,51873,256.0,14,27.0,52785.0,38.0,657.0,3686.0,368.0,20445.0,0,Monthly
175870,Robert,Warner,Brazil,Female,40,51,25,22894,6627,380.0,7,25.0,50568.0,38.0,21.0,1921.0,168.0,21390.0,0,Monthly
808960,Brandon,Ryan,Mexico,Male,48,26,32,39601,12356,491.0,48,24.0,39884.0,52.0,775.0,3177.0,296.0,24420.0,0,Weekly
649071,Carlos,Lin,Brazil,Male,49,68,29,21351,20861,447.0,49,32.0,53062.0,47.0,217.0,1872.0,261.0,31672.0,0,Weekly
925335,Jason,Vincent,Mexico,Male,23,44,23,37772,11816,317.0,6,20.0,66248.0,39.0,432.0,1032.0,300.0,26545.0,0,Occasionally
307383,Steven,Armstrong,India,Male,47,60,14,42621,42959,696.0,7,30.0,69273.0,50.0,512.0,2586.0,285.0,20543.0,1,Monthly
739696,Elizabeth,Clark,Argentina,Male,53,36,33,26997,5072,598.0,9,31.0,45719.0,46.0,531.0,2759.0,306.0,34281.0,1,Monthly
642940,Alyssa,Watkins,Brazil,Female,60,53,38,22524,10054,546.0,50,29.0,66208.0,49.0,697.0,1948.0,233.0,16161.0,1,Weekly
178436,Matthew,Mccarty,Argentina,Female,19,59,29,40211,28959,353.0,54,6.0,45740.0,36.0,278.0,12.0,244.0,16765.0,0,Weekly
508862,Gregory,Lee,Brazil,Male,23,31,5,30264,9806,446.0,348,33.0,41974.0,70.0,896.0,3293.0,225.0,25757.0,1,Daily
668000,Julia,Coleman,Argentina,Male,38,34,39,22465,6626,512.0,14,19.0,37032.0,61.0,327.0,2264.0,235.0,31971.0,1,Monthly
253627,Tonya,Oneal,India,Male,67,7,27,24078,13495,483.0,7,23.0,41891.0,41.0,422.0,2158.0,264.0,13801.0,1,No
640965,Raymond,Stanley,Brazil,Female,60,30,1,24258,23763,574.0,49,28.0,55004.0,56.0,637.0,1667.0,365.0,23325.0,0,Weekly
728751,Darrell,Gonzalez,India,Male,36,24,25,32595,8429,420.0,47,25.0,55936.0,52.0,556.0,3123.0,225.0,31567.0,1,Weekly
557598,Michael,Mcdonald,India,Male,50,78,14,25998,23541,516.0,46,28.0,39383.0,48.0,337.0,2803.0,195.0,22632.0,0,Weekly
156682,Matthew,Lopez,Brazil,Female,23,25,25,28511,10234,334.0,7,26.0,40208.0,59.0,371.0,2130.0,179.0,29552.0,1,Monthly
246424,Nichole,Murray,Mexico,Female,38,47,27,20636,4515,690.0,45,27.0,37333.0,55.0,715.0,2323.0,344.0,28164.0,1,Weekly
859317,Tammy,Trujillo,Brazil,Male,63,35,11,53969,4911,609.0,50,32.0,53357.0,60.0,605.0,1723.0,323.0,34914.0,1,Weekly
682280,Ethan,Baxter,India,Female,21,65,19,20589,2131,391.0,54,27.0,47288.0,29.0,336.0,2799.0,246.0,30037.0,0,Weekly
176582,Michael,Olson,Argentina,Male,59,9,18,20496,14846,656.0,300,40.0,41528.0,27.0,497.0,3156.0,298.0,23144.0,0,Daily
288307,Dwayne,Robinson,Mexico,Male,63,23,33,22673,11983,585.0,9,33.0,56107.0,49.0,494.0,3156.0,239.0,29667.0,1,Monthly
659826,Steven,Wilson,Brazil,Male,66,7,1,33673,28368,482.0,46,24.0,46663.0,50.0,502.0,2384.0,270.0,20017.0,0,Weekly
849673,Evan,Walter,India,Male,39,60,31,23530,39119,510.0,5,20.0,62808.0,54.0,564.0,3091.0,258.0,39522.0,0,No
657259,Michael,James,Argentina,Male,65,77,29,22555,20982,537.0,12,19.0,37036.0,49.0,547.0,2916.0,331.0,26737.0,0,Monthly
186312,Angela,Clark,Argentina,Male,53,15,34,20950,38878,720.0,9,42.0,59192.0,76.0,649.0,2892.0,325.0,32474.0,0,Occasionally
